sequencial;latitude;longitude;uf;cnl;facilidade;id_facilidade;provedor;id_provedor;entrega;abordado;custo_de_acesso_proprio;instalacao_terceiros;mensalidade_terceiros;tipo_terceiros;id_da_sev;prazo;bb_ip;hp_bsod;codigo_spe;sinalizacao_sip;protocolo_gaia;obs;justificativa;ID Justificativa;status;tecnologia
8703304;-15,8420277;-48,0438888;DF;BSA;TERCEIROS ETH;26;BRFIBRA;127;BSA SU;NAO;;800;454,3;3;1630603;;;;;;11835228;FECHAMENTO NFV FASE 2/NUVEM DFTAG19 - NUVEM DIRETO CLARO SITE DFTAG19/ESTACAO ENTREGA BSA SU/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703305;-21,5627498;-49,8513502;SP;PMO;TERCEIROS ETH;26;IG NETWORKS;146;SPO IG;NAO;;1485;1822;3;1630604;;111321;;;;11835229;FECHAMENTO NFV FASE 2//ESTACAO ENTREGA SPO IG/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703306;-17,4246666;-51,1966944;GO;MVU;TERCEIROS ETH;26;IG NETWORKS;146;GNA RD;NAO;;3630;2736;3;1630605;;;;;;11835230;FECHAMENTO NFV FASE 2//ESTACAO ENTREGA GNA RD/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703307;-5,21375;-42,7468055;PI;TSA;TERCEIROS ETH;26;MEGALINK - PI;1417;TSA AN;NAO;;1000;600;3;1630606;;;;;;11835231;FECHAMENTO NFV FASE 2//ESTACAO ENTREGA TSA AN/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703308;-5,92788888;-35,2644722;RN;PWM;TERCEIROS ETH;26;BRFIBRA;127;NTL JU;NAO;;800;444,4;3;1630607;;;;;;11835232;FECHAMENTO NFV FASE 2/NTL JU_FO ANEL RNALC02A PWM NTL JU/ESTACAO ENTREGA NTL JU/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703309;-12,8634444;-38,4220555;BA;SDR;TERCEIROS ETH;26;VTAL - BA;446;SDR RC;NAO;;6504,158903;400,5080102;3;1630608;;;;;;11835233;FECHAMENTO NFV FASE 2/SDR VY_SDRVY_001 SDR VY/ESTACAO ENTREGA SDR RC/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703310;-26,0348737;-53,0622393;PR;FNB;TERCEIROS ETH;26;VTAL - PR;459;CTA MR;NAO;;10404,47867;710,6936081;3;1630609;;;;;;11835234;FECHAMENTO NFV FASE 2/FNB TNC_FNB TNC_03_FNB FNB TNC/ESTACAO ENTREGA CTA MR/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703311;-25,567;-49,1861388;PR;SJP;TERCEIROS ETH;26;BRFIBRA;127;CTA MR;NAO;;800;444,4;3;1630610;;;;;;11835235;FECHAMENTO NFV FASE 2/NUVEM SJP MFR_SJP MFR_07_SJP SITE  /ESTACAO ENTREGA CTA MR/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703312;-26,9196944;-48,6499722;SC;IAI;TERCEIROS ETH;26;SOLUCAO NETWORK - SC;1802;SPO IG;NAO;;1100;4389;3;1630611;;110860;;;;11835236;FECHAMENTO NFV FASE 2/BCU BC_BCU BC_15_BCU BCU BC/ESTACAO ENTREGA SPO IG/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703313;-9,56511111;-35,7599166;AL;MCO;TERCEIROS ETH;26;VTAL - AC;619;MCO MS;NAO;;6504,158903;362,5354238;3;1630612;;;;;;11835237;FECHAMENTO NFV FASE 2/TAB02 HUB_MACEIO/ESTACAO ENTREGA MCO MS/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703314;-27,0045833;-51,0801666;SC;VII;TERCEIROS ETH;26;UNIFIQUE - SC;1440;FNS PO;NAO;;690;525;3;1630613;;;;;;11835238;FECHAMENTO NFV FASE 2/NUVEM SCVII04 - NUVEM DIRETO CLARO SITE SCVII04/ESTACAO ENTREGA FNS PO/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703315;-15,9731666;-48,0690555;DF;BSA;TERCEIROS ETH;26;VTAL - DF;448;BSA SU;NAO;;8740,926982;400,5080102;3;1630614;;;;;;11835239;FECHAMENTO NFV FASE 2//ESTACAO ENTREGA BSA SU/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703316;-22,9000174;-47,2008174;SP;HORT;TERCEIROS ETH;26;IG NETWORKS;146;SPO IG;NAO;;2970;6681;3;1630615;;111322;;;;11835240;FECHAMENTO NFV FASE 2//ESTACAO ENTREGA SPO IG/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703317;-26,9187777;-48,6517777;SC;IAI;TERCEIROS ETH;26;BRFIBRA;127;SPO IG;NAO;;800;694,28;3;1630616;;;;;;11835241;FECHAMENTO NFV FASE 2/BCU BC_BCU BC_15_BCU BCU BC/ESTACAO ENTREGA SPO IG/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703318;-26,87063;-52,30014;SC;FHS;TERCEIROS ETH;26;VTAL - SC;465;FNS PO;NAO;;10404,47867;467,2176949;3;1630617;;;;;;11835243;FECHAMENTO NFV FASE 2//ESTACAO ENTREGA FNS PO/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703319;-26,1623055;-52,6970277;PR;PBC;TERCEIROS ETH;26;SOLUCAO NETWORK - PR;740;CTA MR;NAO;;1100;1705,5;3;1630618;;;;;;11835244;FECHAMENTO NFV FASE 2/PBC TPJ_PBC TPJ_01_PBC PBC TPJ/ESTACAO ENTREGA CTA MR/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703320;-14,3434722;-56,9590555;MT;NARL;TERCEIROS ETH;26;MASTER TELECOM - MT;352;CBA MC;NAO;;1000;1890;3;1630619;;;;;;11835245;FECHAMENTO NFV FASE 2//ESTACAO ENTREGA CBA MC/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703321;-2,56052777;-44,206;MA;SJE;TERCEIROS ETH;26;VTAL - MA;451;SLS US;NAO;;10506,53229;362,5354238;3;1630620;;;;;;11835246;FECHAMENTO NFV FASE 2//ESTACAO ENTREGA SLS US/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703322;-27,09741;-52,64971;SC;CCO;TERCEIROS ETH;26;VTAL - SC;465;FNS PO;NAO;;10404,47867;510,0825582;3;1630621;;;;;;11835247;FECHAMENTO NFV FASE 2/NUVEM SCCCO04 - NUVEM DIRETO CLARO SITE SCCCO04/ESTACAO ENTREGA FNS PO/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703323;-24,7496666;-53,7356388;PR;TOO;TERCEIROS ETH;26;VTAL - PR;459;CTA MR;NAO;;10404,47867;1111,095241;3;1630622;;CURITIBA|CTA MR;;;;11835248;FECHAMENTO NFV FASE 2/TOO AC_TOO AC_06_TOO TOO AC/ESTACAO ENTREGA CTA MR/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703324;-27,0091944;-51,1564444;SC;VII;TERCEIROS ETH;26;UNIFIQUE - SC;1440;FNS PO;NAO;;690;825;3;1630623;;111324;;;;11835249;FECHAMENTO NFV FASE 2//ESTACAO ENTREGA FNS PO/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703325;-23,25248;-45,93281;SP;SJC;TERCEIROS ETH;26;BRFIBRA;127;SPO IG;NAO;;800;694,28;3;1630624;;;;;;11835250;FECHAMENTO NFV FASE 2/NUVEM DO ANEL ACR SJC EB/ESTACAO ENTREGA SPO IG/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703326;-27,0046388;-51,0843055;SC;VII;TERCEIROS ETH;26;UNIFIQUE - SC;1440;FNS PO;NAO;;690;525;3;1630625;;;;;;11835251;FECHAMENTO NFV FASE 2/VII RFP_VII RFP_VII VII RFP/ESTACAO ENTREGA FNS PO/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703327;-24,5476388;-49,9233055;PR;PIS;TERCEIROS ETH;26;VTAL - PR;459;CTA MR;NAO;;10404,47867;459,3630814;3;1630626;;;;;;11835252;FECHAMENTO NFV FASE 2//ESTACAO ENTREGA CTA MR/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703328;-22,9000174;-47,2008174;SP;HORT;TERCEIROS ETH;26;IG NETWORKS;146;SPO IG;NAO;;2970;6681;3;1630627;;111325;;;;11835253;FECHAMENTO NFV FASE 2//ESTACAO ENTREGA SPO IG/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703329;-26,0382777;-53,0580833;PR;FNB;TERCEIROS ETH;26;VTAL - PR;459;CTA MR;NAO;;11048,84306;459,3630814;3;1630628;;;;;;11835254;FECHAMENTO NFV FASE 2/FNB TNC_FNB TNC_03_FNB FNB TNC/ESTACAO ENTREGA CTA MR/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703330;-3,0555762;-59,9030909;AM;MNS;TERCEIROS ETH;26;VTAL - AM;444;MNS EM;NAO;;9225,915002;288,0575119;3;1630629;;;;;;11835255;FECHAMENTO NFV FASE 2//ESTACAO ENTREGA MNS EM/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703331;-27,22973;-52,03257;SC;CDA;TERCEIROS ETH;26;VTAL - SC;465;FNS PO;NAO;;10404,47867;724,7826885;3;1630630;;111326;;;;11835256;FECHAMENTO NFV FASE 2/NUVEM SCCDA02 - NUVEM DIRETO CLARO SITE SCCDA02/ESTACAO ENTREGA FNS PO/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703332;-24,5751666;-53,8085833;PR;TOO;TERCEIROS ETH;26;VTAL - PR;459;CTA MR;NAO;;10404,47867;359,93828;3;1630631;;;;;;11835257;FECHAMENTO NFV FASE 2//ESTACAO ENTREGA CTA MR/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703333;-25,4306944;-49,3430833;PR;CTA;TERCEIROS ETH;26;SOLUCAO NETWORK - PR;740;CTA MR;NAO;;1100;14250;3;1630632;;111327;;;;11835258;FECHAMENTO NFV FASE 2//ESTACAO ENTREGA CTA MR/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703334;-18,1331111;-49,0720833;GO;BUG;TERCEIROS ETH;26;IG NETWORKS;146;GNA RD;NAO;;5610;3985;3;1630633;;;;;;11835259;FECHAMENTO NFV FASE 2//ESTACAO ENTREGA GNA RD/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
8703335;-17,8866111;-51,6510833;GO;JTI;TERCEIROS ETH;26;VTAL - GO;450;GNA RD;NAO;;10506,53229;1566,148281;3;1630634;;111328;;;;11835260;FECHAMENTO NFV FASE 2//ESTACAO ENTREGA GNA RD/PRECO PADRAO;FORA DE REDE;1;1;TERCEIROS ETH
